CensusTract,longitude,latitude
51185020500.0,-81.8577697,37.102348
27137012200.0,-92.93573979717029,47.44265448983643
13295020100.0,-85.28721052770399,34.96994088647344
22079012900.0,-92.42502414449638,31.267308613301864
28151000400.0,-90.90896301700651,33.422300436872035
22073011000.0,-92.12504054783545,32.45469048998965
12011110334.0,-80.29127105576109,25.95128828739223
42049002800.0,-80.08904529922599,42.02833777497651
26057000500.0,-84.70690918862704,43.464659638661416
36067012900.0,-76.35581195764279,43.054781806352864
38015010200.0,-100.7645331,46.8107113
21121930400.0,-83.99127865344958,37.002253249402266
37027030400.0,-81.50694249969374,36.11008594967065
25009260700.0,-71.10363838688856,42.863883727184366
48215022501.0,-97.92561143446967,26.224660953479876
55039041300.0,-88.47978187344614,43.90391540693175
13021012400.0,-83.68176849661168,32.8331333352499
31109000201.0,-96.61082318338583,40.945609427766456
18157005400.0,-86.91218345450929,40.427456877970606
21111001200.0,-85.81076444348726,38.20445358647614
28075000200.0,-88.71142498104975,32.36483323722227
19103002300.0,-91.59256376190008,41.785235756097904
11001009902.0,-76.9412929132355,38.88047144457739
26017280900.0,-83.95142349020679,43.54693952298078
29095014108.0,-94.41003845163611,39.00582428957536
48507950100.0,-99.57796906278453,29.1549865343505
26023951600.0,-85.08929791430842,41.864058460506776
12103020600.0,-82.59760559898632,27.637354867202937
48245002300.0,-94.06738364941269,29.991144240594657
6071010901.0,-117.1678617657463,34.191157743279895
53009000800.0,-123.12665610637633,48.26777123703289
54033031000.0,-80.26997211892078,39.16047884504254
18163000300.0,-87.44027916257946,38.11420554936862
47113000500.0,-88.72981313850754,35.40182493722703
12127081300.0,-81.00181804411498,29.199450182208487
46027965700.0,-97.03884901514965,42.7932037235893
26021000500.0,-86.38501084643163,42.017959733359135
48007950400.0,-97.0709124,28.0171583
36055013800.0,-77.77387526131452,43.10682969863339
29091090700.0,-91.85592,36.7364775
45003021101.0,-81.91566589938652,33.61240378484244
33019975400.0,-72.19634978823129,43.504739303856006
39061003800.0,-84.47488121022705,39.1473342005606
36077590800.0,-75.08125926322876,42.44370605437594
39081011200.0,-80.61419258442886,40.418423434968666
55035001200.0,-91.4235001645524,44.85717938319723
37063001400.0,-78.8858301,35.9766127
29077002300.0,-93.22803389846526,37.236408174113286
26107960500.0,-85.47456331072814,43.820326458357094
6103000500.0,-122.07314955105639,40.15923063659081
5145070600.0,-91.520817,35.259764
28083950900.0,-90.1675133,33.5068258
36013030100.0,-79.260207667914,42.212786014571776
41043030800.0,-122.94958589999999,44.5644034
29023950500.0,-90.3654367,36.7617135
20173002800.0,-97.363665,37.6807613
26049003200.0,-83.64511421326712,43.04448022540149
19169001100.0,-93.64517025009651,41.91098047938494
39059977400.0,-81.81699016470395,40.0084301812865
47093000100.0,-83.915920683556,36.005513937188375
36045061400.0,-75.9150596,43.9870523
55085971500.0,-89.378561,45.6543087
29001950500.0,-92.59383013926438,40.09916827718725
55079180200.0,-87.98750202109628,42.85323507030387
36089490100.0,-74.8053659,45.0045206
54081001002.0,-81.21257978926474,37.61888466646982
27013171101.0,-93.99619838093956,44.17607388076525
37065020900.0,-77.513939,35.871359
48143950500.0,-98.32541059359133,32.143424243759675
8109977600.0,-106.2972506,38.1324118
56021000700.0,-104.8212283,41.1343793
45019004300.0,-79.9673955,32.8501669
21019030900.0,-82.66726162844435,38.45401849192648
17029000400.0,-88.32717229076397,39.48863780401758
42085033300.0,-80.5006671481556,41.21067942767941
42101034200.0,-74.98791221656991,40.002479973162025
4015952900.0,-114.31253531762944,34.49282906092914
46035962800.0,-98.0037928,43.7095468
42081001000.0,-77.09909577086721,41.21142838807472
23019007100.0,-68.72291698420872,44.87479041304799
45041000800.0,-79.747242,34.2077391
40109107900.0,-97.4472687,35.4853025
13121007704.0,-84.4795420592,33.701320191775636
48061012608.0,-97.44529243024375,26.003481924443687
35029000400.0,-107.5908741,32.0530745
18177000200.0,-84.87779960000324,39.83343649487491
42055012300.0,-77.61548636186566,39.61223123594765
20121100700.0,-95.10387164843395,38.530313999228305
48427950204.0,-98.86741011854902,26.46337846167912
31001966100.0,-98.46710987989431,40.664796003697916
39049007812.0,-83.04078499449646,40.01854694839358
49035113906.0,-112.19418540478364,40.67580092821607
25023530500.0,-70.60659431251432,41.778865825943946
17031491400.0,-87.61398192361108,41.688787235114845
39095004600.0,-83.4790615,41.6708175
8043978500.0,-105.22359500664949,38.46322329620799
21231920200.0,-84.8035155,36.8555886
26147625000.0,-82.42563204997622,42.981615730867254
47029920200.0,-83.24846339483973,36.06394156142333
18097351900.0,-86.04830264814832,39.86456090130567
19057000200.0,-91.24250316247054,40.61979181918546
42031160600.0,-79.42663350831853,41.0755596930665
45091060401.0,-81.23374021197156,35.04443398540672
26121001300.0,-86.22668039013043,43.20109304981862
27111961000.0,-96.0497846,46.2405756
5119002800.0,-92.26971386286473,34.75208261706089
6029005600.0,-117.51771675823078,35.25196983397125
17183010200.0,-87.68331316757025,40.52767876335805
42071011300.0,-76.45374277712936,40.10018001434147
36065023200.0,-75.36499996290446,43.083935713291226
26091061302.0,-84.26626927282068,41.70360827207619
12057012403.0,-82.14307499267281,28.036706697693077
39169000500.0,-81.8496753034566,40.95356967858023
27137003800.0,-92.23043360564229,46.67936107786994
17135957800.0,-89.48021296021442,39.10751169591955
42079215100.0,-75.84111591029453,41.29554097484084
12087971300.0,-81.1238335,24.7071065
12099001404.0,-80.11258663413754,26.84222666704146
48201312900.0,-95.36512984210489,29.697767323426238
20037957500.0,-94.67478411037747,37.24686772855213
27067780500.0,-94.75721448516302,45.03613798014899
54059957400.0,-82.44352578440922,37.69271736029312
18009975300.0,-85.40716863068067,40.599300166384516
13175950900.0,-82.8970918,32.5293118
12009068101.0,-80.6236721667043,28.17136001724041
12071000600.0,-81.8431236,26.6334395
47143975300.0,-85.14733001985657,35.53789437497441
28049002500.0,-90.22051287706775,32.32758360441031
39001770400.0,-83.5445111,38.7716214
21025920300.0,-83.3677041,37.5801106
47163043302.0,-82.30294867872091,36.51433113485985
51750010200.0,-80.61500096090174,37.1132738372401
13051011600.0,-81.1332105,32.0902725
37019020204.0,-78.0892409,34.0267982
12017450202.0,-82.36955295661221,28.9756381961475
42111021600.0,-79.04952758979262,39.721578839708194
29159481000.0,-93.2325886,38.6826543
22019000300.0,-93.19574301625,30.252087485
6071010419.0,-116.3113406,34.1084295
19097950600.0,-90.6536118,42.0637682
34041030600.0,-75.16460784654674,40.717426999817974
42051261200.0,-79.89047295378579,40.01591557232588
41005023902.0,-122.59468414596937,45.247130793907345
51165010200.0,-78.5541139900079,38.4628776691684
4012020502.0,-114.2145624,33.7430322
39009973901.0,-82.09551036355583,39.32640344363698
22035000300.0,-91.1970282,32.7959903
29009960500.0,-93.8478857,36.6506628
29029950500.0,-92.7574792,38.0069891
39007000500.0,-80.70492900520486,41.90626313668062
5111490300.0,-90.500507,35.6717863
17179020400.0,-89.63559018439773,40.66820441826492
34009021803.0,-75.02118274654173,38.77994658863426
9001081300.0,-73.0156307371646,41.095783402347934
39143961400.0,-83.02154474841355,41.25542030746651
55075961300.0,-87.6794977,45.1033456
37021002803.0,-82.58757364952365,35.656646577466645
42117950600.0,-77.0243851095221,41.89995140641376
48181000400.0,-96.5787063,33.7697304
